arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
24572931,84754913,1,16-853-AR,2016-05-27 00:00:00,1,N,23,5,69,F,1,3,U,,,,69,0
24572965,84754019,1,16-834-AR,2016-05-22 00:00:00,1,N,16,5,21,M,1,2,N,,,,21,0
24572966,84754019,2,16-835-AR,2016-05-22 00:00:00,1,N,16,5,22,M,1,2,N,,,,22,0
24573094,84754305,1,16-756-AR,2016-05-07 00:00:00,1,N,51,5,32,M,1,2,R,,,,32,0
24573141,84754439,1,16-730-AR,2016-05-04 00:00:00,1,N,16,5,37,F,1,2,R,,,,37,0
24573175,84755528,1,16-708-AR,2016-05-01 00:00:00,1,N,28,5,34,F,1,2,N,,,,34,0
24573189,84755589,1,16-998-AR,2016-06-25 00:00:00,3,N,51,5,46,M,1,1,N,,,,46,0
24573161,84754486,1,16-716-AR,2016-05-02 00:00:00,1,N,16,5,38,F,1,1,N,,,,38,0
24573891,84753858,2,16-874-AR,2016-05-30 00:00:00,1,N,11,5,17,F,2,2,N,R,,,17,0
24573890,84753858,1,16-873-AR,2016-05-30 00:00:00,1,N,11,5,23,F,2,1,N,,,,23,0
24573893,84753858,3,16-875-AR,2016-05-30 00:00:00,1,N,48,5,28,M,2,2,N,,,,28,0
24573724,84753381,1,16-810-AR,2016-05-15 00:00:00,2,N,53,5,16,M,1,1,R,R,,,16,0
24573080,84754270,1,16-762-AR,2016-05-07 00:00:00,1,N,51,5,16,M,1,1,N,H,,,16,0
24572984,84755008,1,16-825-AR,2016-05-20 00:00:00,1,N,39,5,20,M,1,2,R,,,,20,0
24572999,84755063,1,16-818-AR,2016-05-18 00:00:00,1,N,16,5,21,M,1,1,N,,,,21,0
24573128,84754392,1,16-750-AR,2016-05-06 00:00:00,1,N,23,5,18,M,1,1,N,,,,18,0
24573151,84754462,1,16-725-AR,2016-05-03 00:00:00,1,N,23,5,45,M,1,2,N,,,,45,0
24574106,84754462,2,16-727-AR,2016-05-03 00:00:00,1,N,48,5,34,F,1,2,N,,,,34,0
24572921,84753904,1,16-861-AR,2016-05-28 00:00:00,1,N,23,5,14,M,1,1,N,H,,,14,0
24573154,84754461,1,16-717-AR,2016-05-02 00:00:00,1,N,16,5,23,M,1,1,N,,,,23,0
24572828,84753645,1,16-775-AR,2016-05-09 00:00:00,3,N,16,5,23,M,1,2,R,,,,23,0
24572926,84753925,1,16-857-AR,2016-05-27 00:00:00,1,N,23,5,17,F,1,2,N,R,,,17,0
24572927,84753925,2,16-858-AR,2016-05-27 00:00:00,1,N,23,5,17,F,1,2,N,R,,,17,0
24573946,84754027,1,16-830-AR,2016-05-21 00:00:00,1,N,41,5,33,M,2,2,N,,,,33,0
24573178,84755539,1,16-738-AR,2016-05-04 00:00:00,3,N,51,5,43,F,1,2,R,,,,43,0
24573100,84754372,1,16-752-AR,2016-05-06 00:00:00,1,N,23,5,28,F,2,2,N,,,,28,0
24573102,84754372,2,16-753-AR,2016-05-06 00:00:00,1,N,23,5,30,F,2,2,N,,,,30,0
24572934,84753950,1,16-852-AR,2016-05-27 00:00:00,1,N,16,5,32,M,1,2,N,,,,32,0
24572936,84753950,2,16-851-AR,2016-05-27 00:00:00,1,N,16,5,28,F,1,2,N,,,,28,0
24573904,84753871,1,16-865-AR,2016-05-29 00:00:00,1,N,16,5,21,M,1,2,R,,,,21,0
24573034,84754177,1,16-793-AR,2016-05-11 00:00:00,1,N,23,5,28,M,2,2,N,,,,28,0
24572932,84753943,1,16-854-AR,2016-05-27 00:00:00,1,N,16,5,50,M,1,2,N,,,,50,0
24573906,84754867,1,16-862-AR,2016-05-28 00:00:00,1,N,23,5,18,F,1,1,N,,,,18,0
24574077,84755343,1,16-735-AR,2016-05-04 00:00:00,1,N,16,5,16,M,1,2,R,R,,,16,0
24572800,84753421,1,16-802-AR,2016-05-13 00:00:00,3,N,51,5,19,M,1,1,N,,,,19,0
24573930,84754942,1,16-842-AR,2016-05-24 00:00:00,1,N,23,5,51,M,1,1,N,,,,51,0
24574042,84755295,1,16-751-AR,2016-05-06 00:00:00,1,N,16,5,20,M,1,2,N,,,,20,0
24573706,84753331,1,16-817-AR,2016-05-18 00:00:00,2,N,51,5,17,F,1,2,R,R,,,17,0
