"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,32160153,107845281,1,20-DEC-18,1,"N",23,5,27,"M",1,2,"R","","",27,0
2018,30453607,102414189,1,26-APR-18,3,"N",51,5,31,"M",1,2,"R","","",31,0
2018,30453612,102414197,1,19-JUL-18,1,"N",27,5,24,"M",1,2,"R","","",24,0
2018,30453621,102410514,1,01-SEP-18,1,"N",10,5,20,"F",1,2,"R","","",20,0
2018,30459454,102414276,1,14-OCT-18,2,"N",23,5,21,"F",1,2,"N","","",21,0
2018,30457071,102414276,2,14-OCT-18,2,"N",23,5,21,"F",1,2,"N","","",21,0
2018,30459441,102414236,1,02-SEP-18,1,"N",51,5,21,"F",2,2,"R","","",21,0
2018,30457074,102417822,1,03-OCT-18,1,"N",5,5,23,"M",1,2,"R","","",23,0
2018,33296724,111565210,1,20-OCT-18,3,"N",5,5,49,"M",1,2,"R","","",49,0
2018,33296688,111569105,1,22-FEB-19,3,"N",51,5,37,"M",2,2,"N","","",37,0
2018,30453662,102414342,1,21-SEP-18,1,"N",51,5,51,"F",1,2,"R","","",51,0
2018,30457115,102410640,1,03-OCT-18,1,"N",51,5,26,"F",1,2,"N","","",26,0
2018,28008531,95510444,1,16-JAN-18,1,"N",51,5,28,"M",1,2,"R","","",28,0
2018,28535527,97001701,1,17-FEB-18,1,"N",51,5,49,"M",1,2,"N","","",49,0
2018,28008477,95510253,1,28-JAN-18,3,"N",51,5,27,"M",1,2,"R","","",27,0
2018,28008522,95510404,1,27-JAN-18,2,"N",16,5,16,"M",1,1,"N","H","",16,0
2018,28008513,95510387,1,31-JAN-18,2,"N",16,5,17,"M",1,2,"R","R","",17,0
2018,28008532,95510438,1,11-JAN-18,1,"N",27,5,18,"M",1,2,"N","","",18,0
2018,28008544,95510464,1,05-JAN-18,1,"N",51,5,35,"M",1,2,"N","","",35,0
2018,28824298,97812245,1,30-MAR-18,3,"N",51,5,15,"F",1,2,"R","R","",15,0
2018,28824312,97812260,1,11-MAR-18,1,"N",48,5,34,"M",1,2,"R","","",34,0
2018,28824316,97812264,1,08-MAR-18,1,"N",51,5,24,"M",1,2,"N","","",24,0
2018,28824350,97812338,1,13-APR-18,3,"N",48,5,25,"M",1,2,"R","","",25,0
2018,28008542,95510446,1,01-JAN-18,1,"N",51,5,24,"M",1,2,"R","","",24,0
2018,28008539,95510445,1,06-JAN-18,1,"N",23,5,55,"F",2,2,"R","","",55,0
2018,28008529,95510432,1,09-JAN-18,1,"N",53,5,33,"F",2,2,"R","","",33,0
2018,28008488,95510268,2,25-JAN-18,2,"N",51,5,16,"F",1,2,"R","R","",16,0
2018,28008485,95510268,1,27-JAN-18,2,"N",51,5,14,"M",1,2,"R","R","",14,0
2018,28008543,95510456,1,01-JAN-18,1,"N",51,5,48,"M",1,2,"R","","",48,0
2018,28008537,95510466,1,11-JAN-18,1,"N",5,5,16,"F",1,2,"R","R","",16,0
2018,28008536,95510450,1,09-JAN-18,1,"N",16,5,25,"M",1,2,"N","","",25,0
2018,28008518,95510406,1,23-JAN-18,1,"N",5,5,35,"M",2,1,"R","","",35,0
2018,28008527,95510420,1,14-JAN-18,1,"N",51,5,26,"F",1,2,"R","","",26,0
2018,28008501,95510324,1,16-JAN-18,2,"N",51,5,12,"M",1,2,"R","R","",12,0
2018,28008476,95510242,1,30-JAN-18,3,"N",5,5,49,"M",1,2,"R","","",49,0
2018,28008482,95510262,1,29-JAN-18,3,"C",47,5,18,"M",1,2,"N","","",18,0
2018,28008514,95510391,1,24-JAN-18,1,"N",51,5,51,"F",1,2,"R","","",51,0
2018,28008541,95510451,1,06-JAN-18,1,"N",51,5,17,"F",4,2,"N","R","",17,0
2018,28008479,95510255,1,29-JAN-18,3,"M",47,5,18,"M",1,2,"N","","",18,0
2018,32156652,107851297,1,25-AUG-18,3,"N",51,5,21,"M",1,2,"R","","",21,0
2018,28535535,97001723,1,02-FEB-18,1,"N",48,5,48,"M",1,2,"R","","",48,0
2018,32165086,107848692,1,15-NOV-18,1,"N",45,5,26,"F",1,2,"R","","",26,0
