arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
24219946,83746496,1,16-352-AR,2016-05-25 00:00:00,1,N,53,5,16,M,1,1,R,R,,,16,0
24299204,83971811,1,16-375-AR,2016-06-08 00:00:00,3,N,49,5,30,M,1,2,R,,,,30,0
24219880,83745462,1,16-320-AR,2016-05-13 00:00:00,3,N,51,5,17,M,1,1,R,R,,,17,0
24219376,83745328,1,16-353-AR,2016-05-25 00:00:00,3,N,27,5,43,M,1,2,R,,,,43,0
24219497,83746708,1,16-310-AR,2016-05-06 00:00:00,1,N,28,5,57,M,1,3,N,,,,57,0
24219833,83746157,1,16-355-AR,2016-05-26 00:00:00,3,N,28,5,35,M,1,1,N,,,,35,0
24219838,83745342,2,16-349-AR,2016-05-24 00:00:00,3,N,48,5,31,M,2,1,N,,,,31,0
24219381,83745342,3,16-348-AR,2016-05-24 00:00:00,3,N,2,5,24,M,2,1,N,,,,24,0
24219379,83745342,1,16-350-AR,2016-05-24 00:00:00,3,N,48,5,40,F,1,1,N,,,,40,0
24219479,83746672,1,16-332-AR,2016-05-18 00:00:00,1,N,16,5,25,M,1,2,R,,,,25,0
24219951,83746641,1,16-347-AR,2016-05-24 00:00:00,1,N,23,5,27,M,1,2,N,,,,27,0
24219872,83745439,2,16-331-AR,2016-05-18 00:00:00,3,N,45,5,18,F,2,2,N,,,,18,0
24219404,83745439,1,16-330-AR,2016-05-18 00:00:00,3,N,28,5,18,F,2,2,N,,,,18,0
24219970,83747562,1,16-311-AR,2016-05-08 00:00:00,1,N,51,5,22,M,1,2,R,,,,22,0
24219935,83746617,1,16-359-AR,2016-05-29 00:00:00,1,N,16,5,30,M,1,2,R,,,,30,0
24219984,83746753,1,16-299-AR,2016-05-03 00:00:00,1,N,51,5,61,M,1,2,R,,,,61,0
24220639,83747894,1,16-374-AR,2016-06-07 00:00:00,3,N,27,5,33,F,1,2,R,,,,33,0
24220020,83746877,1,16-404-AR,2016-06-23 00:00:00,3,N,2,5,25,F,1,2,R,,,,25,0
24219953,83746642,1,16-343-AR,2016-05-23 00:00:00,1,N,5,5,20,M,1,2,R,,,,20,0
24219819,83745258,1,16-368-AR,2016-05-31 00:00:00,3,N,21,5,36,F,1,2,R,,,,36,0
24220113,83747136,1,16-373-AR,2016-06-07 00:00:00,3,N,23,5,26,M,1,1,N,,,,26,0
25865719,88768390,1,16-346-AR,2016-05-24 00:00:00,3,N,27,5,21,M,1,1,N,,,,21,0
26351447,90238648,1,17-273-AR,2017-05-26 00:00:00,3,N,49,5,21,M,1,2,N,,,,21,0
26353663,90239488,1,16-354-AR,2016-05-25 00:00:00,1,N,39,5,34,M,1,1,N,,,,34,0
24299064,83970933,1,16-403-AR,2016-06-22 00:00:00,3,N,39,5,69,M,1,2,N,,,,69,0
24220750,83748129,1,16-400-AR,2016-06-18 00:00:00,1,N,48,5,24,M,2,2,R,,,,24,0
24220638,83747895,1,16-378-AR,2016-06-09 00:00:00,3,N,45,5,39,M,1,1,N,,,,39,0
24220187,83748167,1,16-377-AR,2016-06-08 00:00:00,1,N,23,5,67,M,1,2,R,,,,67,0
24220167,83747350,1,16-406-AR,2016-06-23 00:00:00,1,N,27,5,23,M,1,2,R,,,,23,0
24220664,83747953,2,16-371-AR,2016-06-06 00:00:00,3,N,39,5,17,M,2,2,N,H,,,17,0
24220663,83747953,1,16-370-AR,2016-06-06 00:00:00,3,N,14,5,16,M,1,1,N,H,,,16,0
24220713,83748026,1,16-364-AR,2016-06-02 00:00:00,3,N,5,5,14,M,1,2,R,R,,,14,0
24299225,83971873,1,16-395-AR,2016-06-16 00:00:00,3,N,49,5,20,M,1,2,N,,,,20,0
24220751,83748134,1,16-398-AR,2016-06-17 00:00:00,1,N,51,5,27,M,1,2,N,,,,27,0
24220660,83747149,1,16-372-AR,2016-06-07 00:00:00,3,N,45,5,20,M,1,2,R,,,,20,0
24297893,83970864,1,16-505-AR,2016-09-13 00:00:00,3,N,21,5,47,M,1,2,N,,,,47,0
24220163,83748085,1,16-415-AR,2016-06-30 00:00:00,2,N,5,5,27,F,1,2,R,,,,27,0
24220749,83748131,1,16-395-AR,2016-06-16 00:00:00,1,N,49,5,20,M,1,2,N,,,,20,0
24219539,83747657,1,16-411-AR,2016-06-27 00:00:00,3,N,5,5,42,M,1,2,R,,,,42,0
24220136,83747173,1,16-369-AR,2016-06-05 00:00:00,3,N,51,5,30,M,1,2,R,,,,30,0
24220756,83748161,1,16-384-AR,2016-06-13 00:00:00,1,N,23,5,39,M,1,2,N,,,,39,0
26352651,90239280,1,16-392-AR,2016-06-14 00:00:00,3,N,16,5,39,M,3,2,R,,,,39,0
26351166,90236781,1,16-405-AR,2016-06-23 00:00:00,3,N,3,5,23,M,1,2,N,,,,23,0
26040139,89326273,1,16-380-AR,2016-06-10 00:00:00,3,N,27,5,29,M,2,2,N,,,,29,0
26040883,89326273,2,16-444-AR,2016-07-22 00:00:00,3,N,48,5,30,F,1,2,R,,,,30,0
24220268,83748697,1,16-436-AR,2016-07-20 00:00:00,3,N,44,5,55,M,1,2,N,,,,55,0
24220310,83749642,1,16-422-AR,2016-07-03 00:00:00,3,N,51,5,62,M,1,2,R,,,,62,0
24220776,83748212,3,16-458-AR,2016-07-31 00:00:00,3,N,45,5,37,M,1,1,N,,,,37,0
