arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
26957233,92076684,2,16AUB-1286-A,2016-08-29 00:00:00,1,N,16,5,19,M,2,2,N,,,,19,0
26957232,92076684,1,16AUB-1287-A,2016-08-29 00:00:00,2,N,16,5,35,F,1,2,N,,,,35,0
26956916,92075057,1,16AUB-1187-A,2016-08-15 00:00:00,3,N,2,5,30,M,1,2,N,,,,30,0
26956896,92074998,1,17AUB-499-AR,2016-12-27 00:00:00,3,N,23,5,51,M,1,2,N,,,,51,0
26957130,92076408,1,16AUB-1178-A,2016-08-14 00:00:00,1,N,51,5,29,M,1,2,R,,,,29,0
26956941,92076078,1,17AUB-495-AR,2016-11-14 00:00:00,3,N,23,5,32,F,1,2,N,,,,32,0
25448162,87432969,1,16AUB-1367-A,2016-09-13 00:00:00,1,N,16,5,27,F,1,2,R,,,,27,0
25449066,87433655,1,16AUB-1402-A,2016-09-21 00:00:00,2,N,23,5,15,F,2,2,N,R,,,15,0
25448198,87433037,1,16AUB-1329-A,2016-09-04 00:00:00,1,N,44,5,32,M,1,2,R,,,,32,0
25448168,87432985,1,16AUB-1364-A,2016-09-12 00:00:00,2,N,5,5,13,M,1,2,R,H,,,13,0
25448189,87433788,1,16AUB-1343-A,2016-09-06 00:00:00,1,N,51,5,21,M,2,2,R,,,,21,0
25448008,87432728,1,16AUB-1379-A,2016-09-14 00:00:00,2,N,23,5,41,M,1,2,R,,,,41,0
25448173,87433759,1,16AUB-1358-A,2016-09-09 00:00:00,2,N,16,5,35,M,1,2,N,,,,35,0
25448174,87433759,2,16AUB-1359-A,2016-09-09 00:00:00,2,N,16,5,35,M,2,2,N,,,,35,0
25449080,87433702,1,16AUB-1381-A,2016-09-16 00:00:00,1,N,48,5,34,F,1,2,N,,,,34,0
25448101,87433558,1,16AUB-1447-A,2016-09-26 00:00:00,2,N,45,5,26,F,1,2,N,,,,26,0
25449048,87432887,1,16AUB-1434-A,2016-09-28 00:00:00,2,N,23,5,15,M,2,2,N,R,,,15,0
25449014,87432456,1,16AUB-1407-A,2016-09-23 00:00:00,3,N,48,5,36,M,1,2,R,,,,36,0
25449110,87433824,1,16AUB-1331-A,2016-09-05 00:00:00,1,N,48,5,36,M,1,2,N,,,,36,0
25448108,87433578,2,16AUB-1440-A,2016-09-25 00:00:00,1,N,49,5,13,M,2,2,N,R,,,13,0
25448106,87433578,1,16AUB-1439-A,2016-09-25 00:00:00,1,N,49,5,19,M,2,2,R,,,,19,0
25448190,87433013,1,16AUB-1341-A,2016-09-06 00:00:00,2,N,23,5,30,M,1,2,N,,,,30,0
25448221,87433855,1,16AUB-1318-A,2016-09-03 00:00:00,1,N,51,5,45,F,1,2,R,,,,45,0
25449046,87433571,1,16AUB-1437-A,2016-09-28 00:00:00,2,N,23,5,14,M,2,2,N,R,,,14,0
25449064,87433644,1,16AUB-1406-A,2016-09-22 00:00:00,1,N,51,5,56,M,1,2,R,,,,56,0
25448122,87433611,1,16AUB-1424-A,2016-09-23 00:00:00,2,N,35,5,24,M,1,2,R,,,,24,0
25448141,87433657,1,16AUB-1400-A,2016-09-21 00:00:00,2,N,45,5,17,M,1,2,R,R,,,17,0
25448242,87433879,1,16AUB-1303-A,2016-09-01 00:00:00,2,N,23,5,32,M,1,2,N,,,,32,0
25448109,87432883,1,16AUB-1436-A,2016-09-28 00:00:00,2,N,23,5,14,M,2,2,N,R,,,14,0
25448119,87433610,1,16AUB-1427-A,2016-09-28 00:00:00,2,N,23,5,15,M,2,2,N,R,,,15,0
25448165,87432975,1,16AUB-1366-A,2016-09-12 00:00:00,1,N,44,5,43,F,1,2,R,,,,43,0
25448084,87433529,1,16AUB-1471-A,2016-09-30 00:00:00,1,N,5,5,12,M,1,2,R,R,,,12,0
25448086,87433529,2,16AUB-1472-A,2016-09-30 00:00:00,1,N,5,5,8,M,2,2,R,H,,,8,0
25448155,87432966,1,16AUB-1373-A,2016-09-15 00:00:00,2,N,23,5,53,F,1,2,N,,,,53,0
25448210,87433048,1,16AUB-1326-A,2016-09-03 00:00:00,2,N,16,5,17,M,1,2,N,R,,,17,0
25448092,87433542,1,16AUB-1454-A,2016-09-28 00:00:00,1,N,51,5,23,M,1,2,R,,,,23,0
25449033,87432861,1,16AUB-1458-A,2016-09-28 00:00:00,1,N,27,5,19,M,2,2,N,,,,19,0
25449045,87433568,1,16AUB-1441-A,2016-09-25 00:00:00,2,N,23,5,35,F,1,2,R,,,,35,0
25449083,87432964,1,16AUB-1375-A,2016-09-14 00:00:00,2,N,35,5,32,M,1,2,R,,,,32,0
25448121,87433614,1,16AUB-1425-A,2016-09-28 00:00:00,2,N,23,5,15,M,2,2,N,R,,,15,0
25449125,87433083,2,16AUB-1306-A,2016-09-01 00:00:00,2,N,45,5,11,M,1,2,R,R,,,11,0
