arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
25030780,86107556,1,101230142,2016-08-16 00:00:00,3,N,45,5,58,F,1,2,R,,,,58,0
24707229,85153725,2,101174122,2016-04-08 00:00:00,1,N,47,5,28,M,0,2,R,,,,28,0
24707231,85153725,1,101161601,2016-03-10 00:00:00,3,N,47,5,30,M,1,3,R,,,,30,0
24891504,85682105,2,101213296,2016-07-07 00:00:00,1,N,16,5,25,F,1,2,R,,,,25,0
24891505,85682105,1,101210768,2016-07-01 00:00:00,3,N,16,5,32,M,2,2,R,,,,32,0
24893157,85686986,6,101158749,2016-03-03 00:00:00,1,N,49,5,18,M,1,2,R,,,,18,0
24893155,85686986,5,101156027,2016-02-25 00:00:00,1,N,49,5,16,M,1,2,R,R,,,16,0
24893156,85686986,7,101161784,2016-03-11 00:00:00,1,N,49,5,22,M,1,2,R,,,,22,0
24893143,85686939,1,101197536,2016-06-01 00:00:00,3,N,47,5,39,F,1,,N,,,,39,0
25032000,86111370,1,101227581,2016-08-10 00:00:00,3,N,16,5,33,M,1,2,R,,,,33,0
24893932,85688441,1,101176626,2016-04-14 00:00:00,3,N,51,5,25,M,0,,R,,,,25,0
25032661,86111367,2,101194090,2016-05-24 00:00:00,3,N,45,5,49,F,1,,R,,,,49,0
25031999,86111367,1,101194032,2016-05-24 00:00:00,3,N,45,5,32,F,1,2,R,,,,32,0
24891780,85682187,2,101156879,2016-02-28 00:00:00,1,N,51,5,42,M,1,2,R,,,,42,0
24707736,85149378,1,101201008,2016-06-09 00:00:00,3,N,8,5,59,M,1,2,R,,,,59,0
25031997,86111363,1,101187218,2016-05-09 00:00:00,3,N,3,5,18,M,1,2,R,,,,18,0
25471446,87496083,1,101173439,2016-04-07 00:00:00,1,N,51,5,24,M,0,2,R,,,,24,0
