"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2017,29299130,99265443,1,02-JUN-17,3,"N",27,5,25,"M",2,2,"R","","",25,0
2017,29299138,99265481,1,13-JUN-17,3,"N",29,5,61,"M",1,2,"R","","",61,0
2017,29299188,99265613,1,04-JUN-17,3,"N",27,5,19,"M",1,2,"","","",19,0
2017,29299255,99265840,1,21-APR-17,3,"C",44,5,18,"M",2,2,"R","","",18,0
2017,29299344,99266052,1,06-JUN-17,2,"C",45,5,35,"M",2,3,"R","","",35,0
2017,29299381,99266150,1,11-MAY-17,2,"C",48,5,47,"M",1,2,"R","","",47,0
2017,29297123,99254323,1,08-MAR-17,1,"N",10,5,48,"F",1,,"R","","",48,0
2017,29297137,99254385,2,05-MAY-17,1,"N",51,5,33,"F",1,2,"R","","",33,0
2017,29297135,99254385,1,05-MAY-17,1,"N",53,5,26,"F",1,2,"R","","",26,0
2017,29297150,99254389,1,15-MAY-17,1,"N",23,5,20,"M",1,2,"R","","",20,0
2017,29299126,99265429,1,01-JUN-17,2,"N",16,5,34,"M",2,2,"R","","",34,0
2017,29299187,99265611,1,30-MAY-17,1,"N",16,5,20,"F",1,2,"","","",20,0
2017,29299358,99266097,1,15-JUN-17,1,"C",27,5,22,"M",2,2,"R","","",22,0
2017,29299363,99266106,1,19-JUN-17,1,"C",51,5,51,"M",2,2,"R","","",51,0
2017,29299429,99266311,1,29-MAR-17,1,"N",46,5,31,"M",1,2,"","","",31,0
2017,29299487,99266533,1,11-JUN-17,1,"C",51,5,33,"M",1,2,"R","","",33,0
2017,29299542,99266695,1,22-FEB-17,2,"N",51,5,38,"M",1,2,"N","","",38,0
2017,29299042,99265160,1,08-JUN-17,1,"N",23,5,36,"F",1,2,"R","","",36,0
2017,29299620,99266850,1,19-JUN-17,2,"C",51,5,16,"F",1,3,"R","H","",16,0
2017,29299634,99266925,1,10-FEB-17,2,"C",49,5,23,"M",1,2,"R","","",23,0
2017,29299650,99266957,1,28-MAY-17,2,"N",27,5,17,"M",1,1,"R","R","",17,0
2017,29299687,99267078,1,24-FEB-17,2,"C",11,5,25,"F",1,2,"N","","",25,0
2017,29318581,99325104,1,05-OCT-17,1,"N",51,5,52,"M",1,2,"","","",52,0
2017,29318613,99325196,1,31-MAY-17,3,"N",11,5,23,"M",2,1,"","","",23,0
2017,29318614,99325196,2,31-MAY-17,3,"N",11,5,24,"M",2,1,"","","",24,0
2017,29318695,99325352,1,10-JUL-17,2,"C",2,5,48,"F",1,2,"R","","",48,0
2017,29318707,99325366,1,14-OCT-17,2,"C",2,5,64,"F",1,2,"R","","",64,0
2017,29318722,99325392,1,27-SEP-17,2,"C",23,5,35,"F",1,2,"R","","",35,0
2017,29318820,99325603,1,25-OCT-17,2,"C",16,5,16,"M",2,2,"R","R","",16,0
2017,29318835,99325657,1,04-OCT-17,2,"C",23,5,26,"M",1,2,"R","","",26,0
2017,29318843,99325689,1,06-OCT-17,3,"N",27,5,29,"M",1,2,"R","","",29,0
2017,29318846,99325697,1,08-OCT-17,3,"C",49,5,39,"M",1,2,"R","","",39,0
2017,29318851,99325723,1,14-OCT-17,3,"C",27,5,40,"M",1,2,"R","","",40,0
2017,29318861,99325752,1,19-OCT-17,2,"C",28,5,32,"M",2,2,"R","","",32,0
2017,29318952,99325963,1,06-OCT-17,2,"C",23,5,18,"M",2,2,"R","","",18,0
2017,29318987,99326082,1,04-SEP-17,2,"C",51,5,21,"M",1,3,"R","","",21,0
2017,29318991,99326093,1,06-OCT-17,3,"C",44,5,16,"M",2,2,"R","R","",16,0
2017,29319018,99326145,1,08-SEP-17,2,"C",45,5,15,"M",1,2,"R","R","",15,0
2017,29319035,99326211,1,06-APR-17,2,"C",5,5,11,"M",1,2,"R","R","",11,0
2017,29319038,99326216,1,08-JAN-17,2,"C",23,5,36,"M",1,2,"R","","",36,0
2017,29319046,99326223,1,15-MAY-17,3,"C",51,5,61,"F",1,2,"R","","",61,0
2017,29319048,99326225,1,04-JUN-17,2,"C",44,5,54,"M",1,2,"R","","",54,0
2017,29319051,99326239,1,16-SEP-17,2,"C",16,5,32,"F",1,2,"R","","",32,0
2017,29319061,99326258,1,10-SEP-17,3,"C",8,5,48,"M",1,2,"R","","",48,0
2017,29297382,99255078,2,17-APR-17,1,"N",23,5,32,"M",1,,"R","","",32,0
