"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,33854577,112912594,1,10-OCT-18,3,"N",49,5,31,"M",1,2,"N","","",31,0
2018,33850302,112902483,2,16-SEP-18,1,"N",2,5,20,"M",1,2,"N","","",20,0
2018,33850301,112902483,1,09-MAY-19,2,"N",2,5,23,"F",1,2,"R","","",23,0
2018,33833898,112902503,1,12-DEC-18,1,"C",37,5,26,"M",1,2,"R","","",26,0
2018,33850317,112912559,1,06-SEP-18,2,"C",23,5,37,"M",1,,"R","","",37,0
2018,33850320,112912563,1,21-NOV-18,2,"N",28,5,35,"M",1,2,"R","","",35,0
2018,33854559,112909160,1,10-JUL-19,3,"M",16,5,39,"M",1,2,"R","","",39,0
2018,33833893,112909140,2,28-DEC-18,2,"N",23,5,14,"M",4,3,"R","R","",14,0
2018,33833891,112909140,1,27-DEC-18,2,"N",23,5,14,"M",1,,"R","R","",14,0
2018,33850348,112912591,1,20-DEC-18,2,"N",23,5,37,"F",1,2,"N","","",37,0
2018,33833929,112912598,1,18-MAR-18,1,"C",51,5,38,"M",1,2,"R","","",38,0
2018,33635576,112400061,1,30-AUG-18,3,"N",45,5,46,"M",1,2,"N","","",46,0
2018,33854551,112912560,1,01-NOV-18,2,"N",16,5,19,"M",1,2,"R","","",19,0
2018,33850410,112912722,1,20-DEC-18,3,"C",27,5,29,"M",1,2,"R","","",29,0
2018,33854550,112909146,1,25-APR-18,2,"N",23,5,25,"F",1,2,"N","","",25,0
2018,33854565,112909171,1,25-OCT-18,2,"N",37,5,45,"M",1,2,"R","","",45,0
2018,33850335,112912580,1,26-JAN-19,2,"C",23,5,30,"F",1,2,"N","","",30,0
2018,33833920,112902535,1,26-DEC-18,2,"N",48,5,55,"F",1,2,"N","","",55,0
2018,33850345,112909186,2,06-FEB-18,2,"C",45,5,29,"F",2,2,"U","","",29,0
2018,33850344,112909186,1,03-FEB-18,2,"C",45,5,29,"M",1,2,"R","","",29,0
2018,33854580,112902553,1,05-JUN-18,2,"C",16,5,39,"F",1,2,"R","","",39,0
2018,33833948,112902584,1,24-FEB-18,2,"C",45,5,29,"F",2,2,"U","","",29,0
2018,33850368,112902603,1,08-JAN-18,2,"C",23,5,43,"M",1,2,"R","","",43,0
2018,33850252,112902395,1,17-JUL-18,1,"N",8,5,33,"M",1,2,"R","","",33,0
2018,33833838,112902405,2,24-OCT-18,3,"M",21,5,18,"M",1,2,"R","","",18,0
2018,33854508,112902405,1,24-OCT-18,2,"M",45,5,17,"M",1,1,"R","R","",17,0
2018,33850282,112902448,1,10-MAR-18,2,"C",16,5,31,"M",1,2,"R","","",31,0
2018,33854507,112912465,1,31-MAR-18,2,"C",23,5,30,"F",1,2,"R","","",30,0
2018,33833863,112902443,1,30-JAN-19,2,"N",23,5,28,"M",1,2,"N","","",28,0
2018,33834081,112902856,1,10-JUL-18,1,"N",27,5,17,"M",1,,"","R","",17,0
2018,33850260,112912472,1,13-MAY-18,3,"C",16,5,54,"F",1,2,"R","","",54,0
2018,33850566,112913117,1,11-DEC-18,1,"M",16,5,29,"F",1,2,"R","","",29,0
2018,33834137,112913124,1,10-DEC-18,1,"C",16,5,48,"F",1,2,"R","","",48,0
2018,33833935,112912609,1,10-AUG-18,2,"N",23,5,35,"F",1,2,"R","","",35,0
2018,33854608,112912648,1,25-JUN-19,1,"N",56,5,40,"M",2,,"R","","",40,0
2018,33854561,112912566,1,24-FEB-18,3,"C",48,5,47,"F",1,2,"R","","",47,0
2018,34115397,113530100,1,03-MAR-18,1,"N",29,5,59,"M",2,2,"R","","",59,0
2018,34107103,113530308,2,30-JUN-18,3,"N",27,5,23,"M",2,,"U","","",23,0
2018,34111066,113530308,1,30-JUN-18,3,"N",27,5,36,"M",1,,"R","","",36,0
2018,34115436,113524631,1,10-NOV-18,1,"N",10,5,27,"F",1,,"","","",27,0
2018,34111075,113524640,1,09-MAY-18,2,"N",23,5,41,"M",1,,"","","",41,0
2018,34107124,113520470,1,18-JUL-18,2,"N",27,5,19,"M",1,2,"","","",19,0
2018,34107127,113530398,3,18-DEC-18,2,"N",23,5,46,"F",1,2,"R","","",46,0
